Series Name,"Series Code","Country Name","Country Code","2019 [YR2019]"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Armenia","ARM","100287214.397978"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Aruba","ABW","-75226540.6843182"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Australia","AUS","38745129661.1196"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Austria","AUT","-12394032432.5489"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Azerbaijan","AZE","1503918000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Bahamas, The","BHS","482229306.391"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Bahrain","BHR","941755319.148936"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Bangladesh","BGD","1908045387.02685"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Barbados","BRB","215370130"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Belarus","BLR","1273300000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Belgium","BEL","-21379939833.4956"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Belize","BLZ","93910241.7033733"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Benin","BEN","218207871.715643"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Bermuda","BMU","4389826.5"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Bhutan","BTN","13011377.2857268"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Bolivia","BOL","-216636843.1305"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Bosnia and Herzegovina","BIH","447875544.610653"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Botswana","BWA","93607130.0326021"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Brazil","BRA","69174411753.45"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","British Virgin Islands","VGB","39103361610"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Brunei Darussalam","BRN","373256767.246304"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Bulgaria","BGR","2221250000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Burkina Faso","BFA","162970140.263612"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Burundi","BDI","30289708.9123114"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Cabo Verde","CPV","122921295.022726"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Cambodia","KHM","3663032999.47048"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Cameroon","CMR","1024779237.90889"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Canada","CAN","48942300762.2452"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Cayman Islands","CYM","1080420248.60699"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Central African Republic","CAF","25601160"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Chad","TCD","566638950"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Channel Islands","CHI",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Chile","CHL","13579090978.7595"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","China","CHN","187169822364.755"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Colombia","COL","13989154028.3683"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Comoros","COM","4300803.9663215"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Congo, Dem. Rep.","COD","1350994226.20535"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Congo, Rep.","COG","-1427679257.05894"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Costa Rica","CRI","2719031329.42268"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Cote d'Ivoire","CIV","848881139.442877"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Croatia","HRV","3939470164.85387"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Cuba","CUB",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Curacao","CUW","203230453.620112"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Cyprus","CYP","52834747335.586"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Czechia","CZE","10752120870.768"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Denmark","DNK","-3801733788.9774"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Djibouti","DJI","174999015.310515"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Dominica","DMA","63039788.6853796"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Dominican Republic","DOM","2829200000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Ecuador","ECU","979383496.243027"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Egypt, Arab Rep.","EGY","9010100000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","El Salvador","SLV","696287032.758767"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Equatorial Guinea","GNQ","821413130"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Eritrea","ERI","-60671910"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Estonia","EST","3071060276.39206"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Ethiopia","ETH","2548743427.35754"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Faroe Islands","FRO",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Fiji","FJI","322282826.115833"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Finland","FIN","15611668561.8503"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","France","FRA","53499337503.7413"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","French Polynesia","PYF","12731150"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Gabon","GAB","1553136880"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Gambia, The","GMB","71083305.8667937"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Georgia","GEO","1384177038.92"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Germany","DEU","73974461220.6158"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Ghana","GHA","3879831469.7"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Gibraltar","GIB",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Greece","GRC","4999635989.53693"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Greenland","GRL",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Grenada","GRD","208615795.721605"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Guam","GUM",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Guatemala","GTM","1170758860"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Guinea","GIN","44400000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Guinea-Bissau","GNB","71658680.3379902"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Guyana","GUY","1695179887"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Haiti","HTI","75000000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Honduras","HND","955095297.980428"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Hong Kong SAR, China","HKG","58299361094.7774"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Hungary","HUN","98463475064.6401"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Iceland","ISL","-556463720.652854"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","India","IND","50610647353.5912"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Indonesia","IDN","24993551748.0098"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Iran, Islamic Rep.","IRN","1508000000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Iraq","IRQ","-3075600000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Ireland","IRL","-46633226471.2905"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Isle of Man","IMN",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Israel","ISR","17362500000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Italy","ITA","35760550299.4853"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Jamaica","JAM","665415555.002522"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Japan","JPN","39960544340.0141"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Jordan","JOR","729718309.859155"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Kazakhstan","KAZ","3730856270.68398"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Kenya","KEN","469940266.776669"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Kiribati","KIR","-558280.50228304"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Korea, Dem. People's Rep.","PRK",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Korea, Rep.","KOR","9634300000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Kosovo","XKX","285081551.307002"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Kuwait","KWT","515617569.386937"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Kyrgyz Republic","KGZ","403865100"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Lao PDR","LAO","755524124.249368"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Latvia","LVA","1114592059.19912"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Lebanon","LBN","1906392482.4039"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Lesotho","LSO","35732593.4088113"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Liberia","LBR","86681700.4596762"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Libya","LBY",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Liechtenstein","LIE",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Lithuania","LTU","3434299309.82763"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Luxembourg","LUX","163717596800"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Macao SAR, China","MAC","6509553755.0042"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","North Macedonia","MKD","549500829.87779"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Madagascar","MDG","474311425.432437"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Malawi","MWI","55227831.6285934"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Malaysia","MYS","9154921685.03934"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Maldives","MDV","961037565.723003"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Mali","MLI","859091549.188966"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Malta","MLT","4363198051.87696"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Marshall Islands","MHL","5164920.15605116"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Mauritania","MRT","-883561115.825519"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Mauritius","MUS","444077760"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Mexico","MEX","29946319405"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Micronesia, Fed. Sts.","FSM",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Moldova","MDA","521370000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Monaco","MCO",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Mongolia","MNG","2443343095.41815"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Montenegro","MNE","417589860.078767"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Morocco","MAR","1720825003.13095"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Mozambique","MOZ","3379329136.13929"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Myanmar","MMR","1735589412.93376"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Namibia","NAM","-176478261.583527"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Nauru","NRU",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Nepal","NPL","185563265.634425"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Netherlands","NLD","-127018529907.983"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","New Caledonia","NCL","723480360"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","New Zealand","NZL","2915754514.32092"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Nicaragua","NIC","503000000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Niger","NER","717147639.398696"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Nigeria","NGA","2305099811.70358"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Northern Mariana Islands","MNP",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Norway","NOR","16329824317.677"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Oman","OMN","1938621586.47594"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Pakistan","PAK","2234000000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Palau","PLW","44712000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Panama","PAN","4192643825.95"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Papua New Guinea","PNG","335572154.293926"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Paraguay","PRY","409374269.807467"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Peru","PER","4775376809.84597"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Philippines","PHL","8671365873.65689"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Poland","POL","17619000000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Portugal","PRT","10320042522.1049"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Puerto Rico","PRI",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Qatar","QAT","-2812637362.63736"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Romania","ROU","7365441773.73218"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Russian Federation","RUS","31974770000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Rwanda","RWA","263172335.23"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Samoa","WSM","-2178815.55211666"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","San Marino","SMR",".."
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Sao Tome and Principe","STP","24191799.5128288"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Saudi Arabia","SAU","3079217251.32355"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Senegal","SEN","1065461344.07466"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Serbia","SRB","4268709249.60984"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Seychelles","SYC","257086351.804392"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Sierra Leone","SLE","342400000"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Singapore","SGP","105890494138.633"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Sint Maarten (Dutch part)","SXM","73868338.1005587"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Slovak Republic","SVK","2279811254.28144"
"Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","Slovenia","SVN","2151537534.12248"
